Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,11,4,2,835,841,952,945,EV,5303,N935EV,77,64,40,7,-6,ATL,TLH,223,3,34,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,2008,1720,18,2139,XE,2496,N12135,190,199,155,159,168,IAH,IAD,1190,16,19,0,,0,159,0,0,0,0
2008,1,29,2,2025,2025,2224,2235,WN,3836,N707SA,59,70,48,-11,0,SNA,PHX,338,6,5,0,,0,NA,NA,NA,NA,NA
2008,8,6,3,1650,1645,1832,1833,OH,5142,N937CA,102,108,90,-1,5,SAV,CVG,515,2,10,0,,0,NA,NA,NA,NA,NA
2008,8,6,3,2014,1900,16,2225,OO,6714,N907SW,182,145,125,111,74,DEN,MEM,872,4,53,0,,0,0,0,37,0,74
2008,7,31,4,946,945,1034,1036,HA,382,N478HA,48,51,34,-2,1,HNL,ITO,216,5,9,0,,0,NA,NA,NA,NA,NA
2008,5,2,5,755,800,1257,1300,CO,296,N18220,182,180,151,-3,-5,LAS,IAH,1222,10,21,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,650,650,942,1002,EV,4866,N842AS,112,132,97,-20,0,GRK,ATL,803,9,6,0,,0,NA,NA,NA,NA,NA
2008,10,10,5,1301,1310,1734,1800,B6,1062,N294JB,213,230,194,-26,-9,AUS,JFK,1522,8,11,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,2035,2040,2154,2205,MQ,3180,N853AE,79,85,64,-11,-5,SAN,SJC,417,9,6,0,,0,NA,NA,NA,NA,NA
2008,12,4,4,1141,1126,1203,1145,EV,5003,N379CA,82,79,58,18,15,ATL,JAN,341,2,22,0,,0,0,0,3,0,15
2008,2,26,2,2110,2025,2331,2219,YV,2626,N921FJ,141,114,80,72,45,CLT,JFK,541,11,50,0,,0,0,0,72,0,0
2008,7,16,3,1713,1640,1919,1858,EV,4714,N857AS,126,138,104,21,33,AVP,ATL,714,10,12,0,,0,21,0,0,0,0
2008,12,11,4,721,725,1041,1040,WN,2597,N247WN,200,195,188,1,-4,PVD,FLL,1188,4,8,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,1759,1705,2147,1956,UA,622,N828UA,168,111,89,111,54,ORD,DCA,612,63,16,0,,0,0,0,76,0,35
2008,5,14,3,1907,1905,2035,2025,WN,1912,N366SW,88,80,62,10,2,OMA,MDW,423,17,9,0,,0,NA,NA,NA,NA,NA
2008,5,9,5,932,935,1053,1100,WN,2877,N619SW,81,85,71,-7,-3,MHT,BWI,377,2,8,0,,0,NA,NA,NA,NA,NA
2008,6,13,5,1955,2000,2227,2230,AA,1736,N5BRAA,152,150,141,-3,-5,SJU,MIA,1045,3,8,0,,0,NA,NA,NA,NA,NA
2008,10,29,3,1118,1106,1353,1347,EV,5374,N921EV,95,101,76,6,12,BMI,ATL,533,7,12,0,,0,NA,NA,NA,NA,NA
2008,7,12,6,1048,1050,1101,1115,WN,2695,N335SW,73,85,61,-14,-2,PIT,MDW,402,4,8,0,,0,NA,NA,NA,NA,NA
2008,11,22,6,1633,1525,1732,1630,WN,1446,N361SW,59,65,49,62,68,MDW,STL,251,3,7,0,,0,49,0,0,0,13
2008,2,13,3,2050,2025,2203,2135,MQ,3987,N639AE,73,70,51,28,25,ORD,RST,268,3,19,0,,0,25,0,3,0,0
2008,3,12,3,2208,2223,2307,2316,AS,146,N772AS,59,53,42,-9,-15,FAI,ANC,261,5,12,0,,0,NA,NA,NA,NA,NA
2008,5,25,7,1618,1624,1753,1814,FL,76,N987AT,95,110,81,-21,-6,ATL,FLL,581,5,9,0,,0,NA,NA,NA,NA,NA
2008,5,19,1,1712,1705,1728,1725,WN,1781,N632SW,76,80,58,3,7,SLC,LAS,368,4,14,0,,0,NA,NA,NA,NA,NA
2008,3,7,5,941,940,1050,1050,MQ,3586,N668HH,69,70,52,0,1,MAF,DFW,309,11,6,0,,0,NA,NA,NA,NA,NA
2008,2,13,3,919,920,1016,1015,MQ,3364,N939AE,57,55,44,1,-1,AUS,DAL,189,3,10,0,,0,NA,NA,NA,NA,NA
2008,5,27,2,556,605,700,659,XE,2245,N13990,64,54,42,1,-9,GRR,CLE,214,6,16,0,,0,NA,NA,NA,NA,NA
2008,5,3,6,1853,1845,2017,1955,OO,4113,N812SK,144,130,116,22,8,ATL,DFW,732,9,19,0,,0,8,0,14,0,0
2008,6,26,4,841,845,1014,1012,US,1021,N174US,93,87,69,2,-4,PIT,CLT,366,10,14,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1646,1646,1731,1725,OO,2797,N498CA,45,39,26,6,0,GRB,MKE,107,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1240,1242,1546,1529,EV,4268,N744EV,186,167,169,17,-2,PWM,ATL,1027,9,8,0,,0,0,0,17,0,0
2008,2,21,4,752,800,938,945,YV,2623,N903FJ,166,165,130,-7,-8,CLT,MCI,809,7,29,0,,0,NA,NA,NA,NA,NA
2008,12,17,3,1418,1357,1514,1502,OO,7765,N583SW,56,65,34,12,21,SLC,PIH,150,4,18,0,,0,NA,NA,NA,NA,NA
2008,9,17,3,718,725,733,754,EV,4819,N827AS,75,89,58,-21,-7,MCO,PNS,380,3,14,0,,0,NA,NA,NA,NA,NA
2008,9,22,1,1034,1035,1522,1503,F9,618,N926FR,168,148,125,19,-1,DEN,IND,977,7,36,0,,0,0,0,19,0,0
2008,11,12,3,1720,1720,1825,1835,WN,3833,N418WN,65,75,49,-10,0,SJC,LAX,308,6,10,0,,0,NA,NA,NA,NA,NA
2008,3,19,3,1441,1305,1849,1505,MQ,4898,N739AE,248,120,125,224,96,CLT,LGA,544,33,90,0,,0,0,0,224,0,0
2008,5,5,1,1818,1820,2026,2039,US,707,N109UW,248,259,226,-13,-2,PHL,DEN,1557,5,17,0,,0,NA,NA,NA,NA,NA
2008,11,27,4,1231,1215,1414,1409,F9,835,N935FR,163,174,146,5,16,DEN,SEA,1024,6,11,0,,0,NA,NA,NA,NA,NA
2008,7,3,4,836,830,1003,955,AS,264,N617AS,87,85,57,8,6,SFO,LAX,337,10,20,0,,0,NA,NA,NA,NA,NA
2008,2,5,2,946,935,1105,1105,AA,851,N478AA,79,90,60,0,11,ORD,MSP,334,2,17,0,,0,NA,NA,NA,NA,NA
2008,3,26,3,623,630,1122,1136,CO,162,N18220,179,186,163,-14,-7,ONT,IAH,1334,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2000,1940,2256,2240,OO,2705,N479CA,116,120,87,16,20,MKE,RDU,689,3,26,0,,0,16,0,0,0,0
2008,8,17,7,851,851,942,945,MQ,3220,N304AE,51,54,32,-3,0,TYR,DFW,103,11,8,0,,0,NA,NA,NA,NA,NA
2008,10,1,3,1540,1545,1733,1740,MQ,3771,N816MQ,113,115,89,-7,-5,DFW,VPS,626,9,15,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,1254,1250,1623,1630,AA,1534,N440AA,149,160,131,-7,4,DFW,DTW,987,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1200,1200,1405,1357,YV,2954,N987HA,125,117,97,8,0,TEX,PHX,387,8,20,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,904,904,1045,1055,YV,7115,N17175,41,51,24,-10,0,ORD,GRR,137,5,12,0,,0,NA,NA,NA,NA,NA
2008,9,2,2,1444,1445,1524,1540,WN,610,N673AA,100,115,90,-16,-1,HOU,ELP,677,3,7,0,,0,NA,NA,NA,NA,NA
2008,9,24,3,739,735,907,912,CO,199,N16701,148,157,117,-5,4,IAH,DEN,861,9,22,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,1030,1030,1809,1823,DL,1478,N3760C,279,293,256,-14,0,LAX,TPA,2158,8,15,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1250,1215,1409,1330,OO,2500,N986CA,79,75,57,39,35,MKE,MSP,297,7,15,0,,0,35,0,4,0,0
2008,9,4,4,927,938,1029,1021,OO,5457,N393SW,62,43,21,8,-11,OXR,LAX,49,36,5,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1142,1140,1424,1415,WN,2979,N797MX,282,275,254,9,2,MDW,LAX,1750,22,6,0,,0,NA,NA,NA,NA,NA
2008,3,11,2,1554,1600,1705,1717,US,2135,N713UW,71,77,50,-12,-6,BOS,LGA,185,10,11,0,,0,NA,NA,NA,NA,NA
2008,9,23,2,2239,2240,703,716,NW,218,N593NW,324,336,290,-13,-1,HNL,PDX,2603,6,28,0,,0,NA,NA,NA,NA,NA
2008,9,13,6,NA,1856,NA,1905,UA,551,,NA,69,NA,NA,NA,IND,ORD,177,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,9,9,2,835,840,938,940,WN,277,N723SW,63,60,50,-2,-5,STL,MDW,251,7,6,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1329,1305,1421,1400,WN,1685,N763SW,52,55,36,21,24,TUL,MCI,223,6,10,0,,0,0,0,0,0,21
2008,10,1,3,1203,1206,1334,1357,UA,1625,N488UA,91,111,77,-23,-3,DEN,BZN,525,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1009,1015,1221,1243,US,1491,N451UW,132,148,113,-22,-6,DCA,TPA,814,4,15,0,,0,NA,NA,NA,NA,NA
2008,9,27,6,1259,1245,1436,1425,WN,1238,N662SW,97,100,83,11,14,RNO,PHX,601,6,8,0,,0,NA,NA,NA,NA,NA
2008,3,8,6,1513,1343,1737,1554,NW,1724,N785NC,84,71,42,103,90,MKE,DTW,238,11,31,0,,0,7,0,13,0,83
2008,4,11,5,1611,1612,1757,1804,US,208,N155AW,106,112,93,-7,-1,SJC,PHX,621,4,9,0,,0,NA,NA,NA,NA,NA
2008,10,16,4,733,740,838,850,MQ,4330,N610MQ,125,130,104,-12,-7,BWI,ORD,622,9,12,0,,0,NA,NA,NA,NA,NA
2008,10,16,4,1105,1110,1417,1411,OH,6728,N806CA,132,121,117,6,-5,FSD,CVG,701,1,14,0,,0,NA,NA,NA,NA,NA
2008,3,8,6,946,917,1230,1135,9E,2874,89329E,164,138,117,55,29,DTW,SAV,706,5,42,0,,0,29,0,26,0,0
2008,10,1,3,1502,1505,1809,1820,AA,2222,N497AA,127,135,101,-11,-3,DFW,ATL,732,12,14,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,1008,1004,1457,1458,UA,656,N325UA,169,174,143,-1,4,DEN,DTW,1123,8,18,0,,0,NA,NA,NA,NA,NA
2008,7,7,1,1011,1005,1130,1125,9E,3796,87219E,79,80,46,5,6,IND,DTW,231,10,23,0,,0,NA,NA,NA,NA,NA
2008,3,10,1,738,740,922,938,DL,1238,N990DL,104,118,77,-16,-2,CVG,LGA,585,5,22,0,,0,NA,NA,NA,NA,NA
2008,10,9,4,922,925,1028,1035,WN,1458,N499WN,66,70,54,-7,-3,BUR,OAK,325,5,7,0,,0,NA,NA,NA,NA,NA
2008,11,16,7,1506,1515,1652,1642,B6,137,N639JB,106,87,91,10,-9,ROC,JFK,264,4,11,0,,0,NA,NA,NA,NA,NA
2008,8,8,5,1754,1754,1915,1925,EV,4265,N635AS,81,91,68,-10,0,HHH,ATL,239,7,6,0,,0,NA,NA,NA,NA,NA
2008,8,21,4,642,645,930,954,UA,163,N511UA,348,369,325,-24,-3,BOS,LAX,2611,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2014,2015,2146,2048,OO,2585,N710BR,152,93,132,58,-1,PIT,MKE,431,8,12,0,,0,58,0,0,0,0
2008,10,29,3,1201,1210,1430,1439,9E,2001,91869E,89,89,66,-9,-9,LIT,ATL,453,10,13,0,,0,NA,NA,NA,NA,NA
2008,2,26,2,1719,1715,1840,1840,WN,3228,N214WN,81,85,67,0,4,SNA,SMF,404,4,10,0,,0,NA,NA,NA,NA,NA
2008,10,30,4,1142,1145,1306,1315,WN,35,N307SW,84,90,70,-9,-3,STL,OKC,462,3,11,0,,0,NA,NA,NA,NA,NA
2008,3,13,4,2141,2125,2306,2250,WN,431,N383SW,85,85,72,16,16,MDW,OMA,423,2,11,0,,0,16,0,0,0,0
2008,2,18,1,1803,1800,2016,2018,NW,1182,N320US,73,78,51,-2,3,MSN,DTW,312,8,14,0,,0,NA,NA,NA,NA,NA
2008,8,1,5,620,629,726,745,OO,5501,N236SW,66,76,56,-19,-9,BFL,SFO,238,3,7,0,,0,NA,NA,NA,NA,NA
2008,9,28,7,1108,1115,1239,1250,EV,4922,N681BR,91,95,70,-11,-7,ATL,CHO,457,2,19,0,,0,NA,NA,NA,NA,NA
2008,7,12,6,1143,1135,1707,1720,WN,333,N791SW,204,225,193,-13,8,RNO,MDW,1680,5,6,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,1840,1825,2012,2010,WN,1724,N437WN,212,225,198,2,15,MSY,LAS,1501,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1223,1135,1428,1345,WN,628,N277WN,65,70,53,43,48,MDW,CLE,307,5,7,0,,0,19,0,0,0,24
